level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	96	1	1	2	3215	494	25	41	0.000000	沁
2	1	97	0	0	0	0	547	110	21	-1	
3	1	97	1	0	0	0	547	110	21	-1	
4	1	97	1	1	0	0	547	110	21	-1	
5	1	97	1	1	1	0	547	110	21	9.610443	3141
2	1	98	0	0	0	150	554	81	19	-1	
3	1	98	1	0	0	150	554	81	19	-1	
4	1	98	1	1	0	150	554	81	19	-1	
5	1	98	1	1	1	150	554	81	19	25.143814	88/
2	1	99	0	0	0	2115	574	19	10	-1	
3	1	99	1	0	0	2115	574	19	10	-1	
4	1	99	1	1	0	2115	574	19	10	-1	
5	1	99	1	1	1	2115	574	19	10	44.330414	和
2	1	100	0	0	0	942	590	112	14	-1	
3	1	100	1	0	0	942	590	112	14	-1	
4	1	100	1	1	0	942	590	112	14	-1	
5	1	100	1	1	1	942	590	112	14	8.533340	III
2	1	101	0	0	0	1705	504	86	85	-1	
3	1	101	1	0	0	1705	504	86	85	-1	
4	1	101	1	1	0	1705	504	86	85	-1	
5	1	101	1	1	1	1705	504	86	85	0.000000	:
2	1	102	0	0	0	1829	522	147	93	-1	
3	1	102	1	0	0	1829	522	147	93	-1	
4	1	102	1	1	0	1829	522	147	93	-1	
5	1	102	1	1	1	1829	593	41	22	84.882668	/
5	1	102	1	1	2	1930	522	46	88	0.000000	族
2	1	103	0	0	0	2009	475	41	126	-1	
3	1	103	1	0	0	2009	475	41	126	-1	
4	1	103	1	1	0	2009	475	41	126	-1	
5	1	103	1	1	1	2009	475	41	126	0.000000	2
2	1	104	0	0	0	2651	503	179	104	-1	
3	1	104	1	0	0	2651	503	179	104	-1	
4	1	104	1	1	0	2651	503	179	104	-1	
5	1	104	1	1	1	2651	503	179	104	0.000000	居
5	1	104	1	1	2	2745	499	86	147	0.000000	(
2	1	105	0	0	0	708	593	42	37	-1	
3	1	105	1	0	0	708	593	42	37	-1	
4	1	105	1	1	0	708	593	42	37	-1	
5	1	105	1	1	1	708	593	42	37	0.000000	導
2	1	106	0	0	0	1734	595	90	35	-1	
3	1	106	1	0	0	1734	595	90	35	-1	
4	1	106	1	1	0	1734	595	90	35	-1	
5	1	106	1	1	1	1734	597	27	31	0.000000	盂
5	1	106	1	1	2	1765	598	27	32	0.000000	濕
5	1	106	1	1	3	1795	595	29	35	0.000000	玉
2	1	107	0	0	0	1874	614	95	14	-1	
3	1	107	1	0	0	1874	614	95	14	-1	
4	1	107	1	1	0	1874	614	95	14	-1	
5	1	107	1	1	1	1874	614	95	14	18.072113	/114
2	1	108	0	0	0	2350	615	24	24	-1	
3	1	108	1	0	0	2350	615	24	24	-1	
4	1	108	1	1	0	2350	615	24	24	-1	
5	1	108	1	1	1	2346	610	14	42	62.441849	了
5	1	108	1	1	2	2350	615	24	24	47.513958	2
2	1	109	0	0	0	2485	613	184	29	-1	
3	1	109	1	0	0	2485	613	184	29	-1	
4	1	109	1	1	0	2485	613	184	29	-1	
5	1	109	1	1	1	2485	613	184	29	39.562454	EN
2	1	110	0	0	0	3036	622	157	9	-1	
3	1	110	1	0	0	3036	622	157	9	-1	
4	1	110	1	1	0	3036	622	157	9	-1	
5	1	110	1	1	1	3036	622	157	9	0.000000	TT[LL
2	1	111	0	0	0	899	614	80	50	-1	
3	1	111	1	0	0	899	614	80	50	-1	
4	1	111	1	1	0	899	614	80	50	-1	
5	1	111	1	1	1	899	626	36	34	27.419479	風
5	1	111	1	1	2	949	614	30	50	0.000000	TT
2	1	112	0	0	0	1396	650	50	17	-1	
3	1	112	1	0	0	1396	650	50	17	-1	
4	1	112	1	1	0	1396	650	50	17	-1	
5	1	112	1	1	1	1396	650	50	17	57.652950	7M
2	1	113	0	0	0	2364	520	108	140	-1	
3	1	113	1	0	0	2364	520	108	140	-1	
4	1	113	1	1	0	2364	520	108	140	-1	
5	1	113	1	1	1	2364	520	108	140	0.000000	有
2	1	114	0	0	0	763	627	134	54	-1	
3	1	114	1	0	0	736	627	161	54	-1	
4	1	114	1	1	0	763	627	134	54	-1	
5	1	114	1	1	1	763	627	134	54	10.335762	和
2	1	115	0	0	0	794	673	22	14	-1	
